imageUrl;title;description;wikipediaLink
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%201901-1904%20-%20Jan%20Jacob%20Willinge.jpg;Jan Jacob Willinge;politician (1849-1926);https://nl.wikipedia.org/wiki/Jan_Jacob_Willinge_(1849-1926)
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%201901-1904%20-%20Jan%20Hendrik%20de%20Waal%20Malefijt.jpg;Jan Hendrik de Waal Malefijt;Dutch politician (1852-1931);https://nl.wikipedia.org/wiki/Jan_Hendrik_de_Waal_Malefijt
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%201901-1904%20-%20Jan%20van%20Alphen.jpg;Jan van Alphen;politician (1829–1911);https://nl.wikipedia.org/wiki/Jan_van_Alphen
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%201901-1904%20-%20Jan%20Schokking.jpg;Jan Schokking;Dutch politician (1864-1941);https://nl.wikipedia.org/wiki/Jan_Schokking
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%201901-1904%20-%20Jean%20Arnoldts.jpg;Jean Arnoldts;Dutch politician (1869-1946);https://nl.wikipedia.org/wiki/Jean_Arnoldts
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%201901-1904%20-%20Johannes%20Krap.jpg;Johannes Krap;Dutch person;https://nl.wikipedia.org/wiki/Johannes_Krap
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%201901-1904%20-%20Jozef%20Jan%20Pompe%20van%20Meerdervoort.jpg;Jozef Jan Pompe van Meerdervoort;politician (1837–1918);https://nl.wikipedia.org/wiki/Jozef_Jan_Pompe_van_Meerdervoort
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%201901-1904%20-%20Johannes%20Theodoor%20de%20Visser.jpg;Johannes Theodoor de Visser;Dutch politician (1857-1932);https://nl.wikipedia.org/wiki/Johannes_Theodoor_de_Visser
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%201901-1904%20-%20Joor%20Bastiaan%20Verheij.jpg;Joor Bastiaan Verheij;Dutch teacher and politician (1851–1913);https://nl.wikipedia.org/wiki/Joor_Bastiaan_Verheij
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%201901-1904%20-%20Klaas%20de%20Boer%20Czn..jpg;Klaas de Boer Czn.;Dutch politician (1852-1936);https://nl.wikipedia.org/wiki/Klaas_de_Boer_Czn.
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%201901-1904%20-%20Kornelis%20ter%20Laan.jpg;Kornelis ter Laan;Dutch teacher and politician (1871–1963);https://nl.wikipedia.org/wiki/Kornelis_ter_Laan
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%201901-1904%20-%20Lodewijk%20Duymaer%20van%20Twist.jpg;Lodewijk Duymaer van Twist;Dutch politician (1865-1961);https://nl.wikipedia.org/wiki/Lodewijk_Duymaer_van_Twist
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%201901-1904%20-%20Geert%20van%20der%20Zwaag.jpg;Geert van der Zwaag;Dutch politician (1858-1923);https://nl.wikipedia.org/wiki/Geert_van_der_Zwaag
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%201901-1904%20-%20Hendrik%20Seret.jpg;Hendrik Seret;politician (1845-1912);https://nl.wikipedia.org/wiki/Hendrik_Seret
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%201901-1904%20-%20Henri%20Marchant.jpg;Henri Marchant;Dutch lawyer and politician (1869-1956);https://nl.wikipedia.org/wiki/Henri_Marchant
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%201901-1904%20-%20Henri%20Adolphe%20van%20de%20Velde.jpg;Henri Adolphe van de Velde;Dutch politician (1855-1919);https://nl.wikipedia.org/wiki/Henri_Adolphe_van_de_Velde
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%201901-1904%20-%20Henri%20Fran%C3%A7ois%20Rudolf%20Hubrecht.jpg;Henri François Rudolf Hubrecht;Dutch politician (1844–1926);https://nl.wikipedia.org/wiki/Henri_Fran%C3%A7ois_Rudolf_Hubrecht
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%201901-1904%20-%20Gerardus%20Jacobus%20Goekoop.jpg;Gerardus Jacobus Goekoop;Dutch politician;https://nl.wikipedia.org/wiki/Gerardus_Jacobus_Goekoop
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%201901-1904%20-%20Geuchien%20Zijlma.jpg;Geuchien Zijlma;Dutch politician (1842-1922);https://nl.wikipedia.org/wiki/Geuchien_Zijlma
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%201901-1904%20-%20Harm%20Smeenge.jpg;Harm Smeenge;Dutch politician (1852-1935);https://nl.wikipedia.org/wiki/Harm_Smeenge
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%201901-1904%20-%20Hendrik%20Lodewijk%20Drucker.jpg;Hendrik Lodewijk Drucker;Dutch politician (1857–1917);https://nl.wikipedia.org/wiki/Hendrik_Lodewijk_Drucker
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%201901-1904%20-%20Henri%20van%20Kol.jpg;Henri Hubert van Kol;Dutch politician (1852–1925);https://nl.wikipedia.org/wiki/Henri_van_Kol
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%201901-1904%20-%20Herman%20Schaepman.jpg;Herman Schaepman;Dutch politician, author, poet, hymnwriter (1844-1903);https://nl.wikipedia.org/wiki/Herman_Schaepman
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%201901-1904%20-%20Hubert%20van%20Asch%20van%20Wijck.jpg;Hubert van Asch van Wijck;Dutch politician (1867-1935);https://nl.wikipedia.org/wiki/Hubert_van_Asch_van_Wijck
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%201901-1904%20-%20Hugo%20van%20Gijn.jpg;Hugo van Gijn;Dutch politician;https://nl.wikipedia.org/wiki/Hugo_van_Gijn
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%201901-1904%20-%20Isa%C3%A4c%20Burchard%20Diederik%20van%20den%20Berch%20van%20Heemstede.jpg;Isaäc Burchard Diederik van den Berch van Heemstede;Dutch politician (1860–1917);https://nl.wikipedia.org/wiki/Isa%C3%A4c_Burchard_Diederik_van_den_Berch_van_Heemstede
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%201901-1904%20-%20Jacob%20Theodoor%20Cremer.jpg;Jacob Theodoor Cremer;Dutch politician and art collector (1847-1923);https://nl.wikipedia.org/wiki/Jacob_Theodoor_Cremer
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%201901-1904%20-%20Jacobus%20Antonius%20Nicolaas%20Travaglino.jpg;Jacobus Antonius Nicolaas Travaglino;politician (1831–1905);https://nl.wikipedia.org/wiki/Jacobus_Antonius_Nicolaas_Travaglino
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%201901-1904%20-%20Jacobus%20Marinus%20Pijnacker%20Hordijk.jpg;Jacobus Marinus Pijnacker Hordijk;politician (1842–1918);https://nl.wikipedia.org/wiki/Jacobus_Marinus_Pijnacker_Hordijk
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%201901-1904%20-%20Antonius%20Everdinus%20van%20Kempen.jpg;Antonius Everdinus van Kempen;Dutch politician and entrepreneur (1843-1902);https://nl.wikipedia.org/wiki/Antonius_Everdinus_van_Kempen
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%201901-1904%20-%20Bernardus%20Reinierus%20Franciscus%20van%20Vlijmen.jpg;Bernardus Reinierus Franciscus van Vlijmen;politician (1843-1919);https://nl.wikipedia.org/wiki/Bernardus_Reinierus_Franciscus_van_Vlijmen
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%201901-1904%20-%20Cornelis%20Herman%20den%20Hertog.jpg;Cornelis Herman den Hertog;Dutch teacher, linguist and politician;https://nl.wikipedia.org/wiki/Cornelis_Herman_den_Hertog
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%201901-1904%20-%20Cornelis%20Lely.jpg;Cornelis Lely;Dutch civil servant and politician (1854-1929);https://nl.wikipedia.org/wiki/Cornelis_Lely
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%201901-1904%20-%20Dirk%20Bos.jpg;Dirk Bos;Dutch politician (1862–1916);https://nl.wikipedia.org/wiki/Dirk_Bos
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%201901-1904%20-%20Dirk%20Fock.jpg;Dirk Fock;Dutch leading politician (1858-1941);https://nl.wikipedia.org/wiki/Dirk_Fock_(1858-1941)
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%201901-1904%20-%20Dirk%20de%20Klerk.jpg;Dirk de Klerk;Dutch politician (1852-1920);https://nl.wikipedia.org/wiki/Dirk_de_Klerk
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%201901-1904%20-%20Eduard%20Ellis%20van%20Raalte.jpg;Eduard Ellis van Raalte;Dutch lawyer and politician (1841–1921);https://nl.wikipedia.org/wiki/Eduard_Ellis_van_Raalte
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%201901-1904%20-%20Eduard%20Fokker.jpg;Eduard Fokker;Dutch lawyer and politician (1849–1936);https://nl.wikipedia.org/wiki/Eduard_Fokker
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%201901-1904%20-%20Emile%20Alexis%20Marie%20van%20der%20Kun.jpg;Emile Alexis Marie van der Kun;Dutch politician (1853-1914);https://nl.wikipedia.org/wiki/Emile_Alexis_Marie_van_der_Kun
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%201901-1904%20-%20Floris%20Willem%20van%20Styrum.jpg;Floris Willem van Styrum;Dutch politician, lawyer and judge (1855-1929);https://nl.wikipedia.org/wiki/Floris_Willem_van_Styrum_(1855-1929)
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%201901-1904%20-%20Eerke%20Albert%20Smidt.jpg;Eerke Albert Smidt;Dutch politician (1858-1925);https://nl.wikipedia.org/wiki/Eerke_Albert_Smidt
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%201901-1904%20-%20Franciscus%20Lieftinck.jpg;Franciscus Lieftinck;Dutch politician (1835-1917);https://nl.wikipedia.org/wiki/Franciscus_Lieftinck
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%201901-1904%20-%20Frederik%20van%20Bylandt.jpg;Frederik van Bylandt;Dutch politician (1841-1924);https://nl.wikipedia.org/wiki/Frederik_van_Bylandt
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%201901-1904%20-%20Frans%20Jozef%20Bolsius.jpg;Frans Jozef Bolsius;Dutch lawyer and politician (1869-1951);https://nl.wikipedia.org/wiki/Frans_Bolsius
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%201901-1904%20-%20Hendrik%20Goeman%20Borgesius.jpg;Hendrik Goeman Borgesius;Dutch politician (1847-1917);https://nl.wikipedia.org/wiki/Hendrik_Goeman_Borgesius
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%201901-1904%20-%20Johannes%20Franciscus%20Jansen.jpg;Johannes Franciscus Jansen;Dutch politician (1824-1901);https://nl.wikipedia.org/wiki/Johannes_Franciscus_Jansen
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Musici%20%281911%29%20-%20Anna%20Tijssen.jpg;Anna Tijssen-Bremerkamp;Dutch musician;https://nl.wikipedia.org/wiki/Anna_Tijssen-Bremerkamp
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%201901-1904%20-%20Joan%20R%C3%B6ell.jpg;Joan Röell;Dutch politician (1844-1914);https://nl.wikipedia.org/wiki/Joan_R%C3%B6ell
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Musici%20%281911%29%20-%20Andr%C3%A9%20Spoor.jpg;André Spoor;conductor from the Netherlands;https://nl.wikipedia.org/wiki/Andr%C3%A9_Spoor_(musicus)
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%201901-1904%20-%20Jan%20Schaper.jpg;Jan Schaper;Dutch politician (1868-1934);https://nl.wikipedia.org/wiki/Jan_Schaper
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%201901-1904%20-%20Piet%20Nolting.jpg;Piet Nolting;Dutch politician (1852-1923);https://nl.wikipedia.org/wiki/Piet_Nolting
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20afgevaardigden%20%281913%29%20-%20Henri%20Marchant%20%28cropped%29.jpg;Henri Marchant;Dutch lawyer and politician (1869-1956);https://nl.wikipedia.org/wiki/Henri_Marchant
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Musici%20%281911%29%20-%20Albert%20Pomper.jpg;Albert Pomper;Dutch musician;https://nl.wikipedia.org/wiki/Albert_Pomper
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Musici%20%281911%29%20-%20Anna%20Lambrechts-Vos.jpg;Anna Lambrechts-Vos;Dutch composer (1876-1932);https://nl.wikipedia.org/wiki/Anna_Lambrechts-Vos
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Musici%20%281911%29%20-%20Anna%20Stronck-Kappel.jpg;Anna Kappel;Dutch musician;https://nl.wikipedia.org/wiki/Anna_Kappel
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%201901-1904%20-%20Lambert%20de%20Ram.jpg;Lambert de Ram;politician;https://nl.wikipedia.org/wiki/Lambert_de_Ram
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%201901-1904%20-%20Frederik%20Willem%20Nicolaas%20Hugenholtz.jpg;Frederik Willem Nicolaas Hugenholtz;politician;https://nl.wikipedia.org/wiki/Frederik_Willem_Nicolaas_Hugenholtz
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%201901-1904%20-%20Christiaan%20Lucasse.jpg;Christiaan Lucasse;Dutch politician and lawyer (1852-1926);https://nl.wikipedia.org/wiki/Christiaan_Lucasse
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20afgevaardigden%20%281913%29%20-%20Jan%20ter%20Laan%20%28cropped%29.jpg;Jan ter Laan;Dutch politician (1872-1956);https://nl.wikipedia.org/wiki/Jan_ter_Laan
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%201901-1904%20-%20Cornelis%20Jacob%20den%20Tex.jpg;Cornelis Jacob den Tex;Dutch politician (1855–1907);https://nl.wikipedia.org/wiki/Cornelis_Jacob_den_Tex
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%201901-1904%20-%20Johan%20Willem%20Herman%20Meyert%20van%20Idsinga.jpg;Johan Willem Herman Meyert van Idsinga;Dutch politician (1854-1921);https://nl.wikipedia.org/wiki/Johan_Willem_Herman_Meyert_van_Idsinga
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%201901-1904%20-%20Joseph%20Mathias%20Maria%20Hubertus%20Merckelbach.jpg;Joseph Mathias Maria Hubertus Merckelbach;Dutch politician (1861-1926);https://nl.wikipedia.org/wiki/Joseph_Mathias_Maria_Hubertus_Merckelbach
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Musici%20%281911%29%20-%20Aaltje%20Noordewier-Reddingius.jpg;Aaltje Noordewier-Reddingius;Dutch classical soprano (1868–1949);https://nl.wikipedia.org/wiki/Aaltje_Noordewier-Reddingius
http://commons.wikimedia.org/wiki/Special:FilePath/Prof.%20Dr.%20J.%20A.%20Veraart%2C%201940.jpg;Joannes Antonius Veraart;Dutch economist and politician;https://nl.wikipedia.org/wiki/Johannes_Antonius_Veraart
http://commons.wikimedia.org/wiki/Special:FilePath/Thom%20Denijs%20-%20Onze%20Musici%20%281923%29.jpg;Thom Denijs;Dutch singer;https://nl.wikipedia.org/wiki/Thom_Denijs
http://commons.wikimedia.org/wiki/Special:FilePath/R.D.Z.%20ploeg%20die%20deelnam%20aan%20internationale%20wedstrijden%20in%20Duitsland%2C%201924.jpg;Truus Klapwijk;Dutch swimmer (1904–1991);https://nl.wikipedia.org/wiki/Truus_Klapwijk
http://commons.wikimedia.org/wiki/Special:FilePath/Professor%20Dirk%20Jan%20Struik%2C%201952.jpg;Dirk Jan Struik;Dutch mathematician (*1894 – †2000);https://nl.wikipedia.org/wiki/Dirk_Jan_Struik
http://commons.wikimedia.org/wiki/Special:FilePath/Tine%20Baanders%2C%20Else%20Berg%20en%20mevr.%20Sluyters%2C%201931.jpg;Else Berg;Dutch painter (1877-1942);https://nl.wikipedia.org/wiki/Else_Berg
http://commons.wikimedia.org/wiki/Special:FilePath/Tine%20Baanders%2C%20Else%20Berg%20en%20mevr.%20Sluyters%2C%201931.jpg;Tine Baanders;Dutch illustrator, typographer, draughtsperson, bookbinder and teacher (1890–1971);https://nl.wikipedia.org/wiki/Tine_Baanders
http://commons.wikimedia.org/wiki/Special:FilePath/Richard%20van%20Helvoirt%20Pel%20-%20Onze%20Musici%20%281923%29.jpg;Richard van Helvoirt Pel;opera singer from the Netherlands (1873-1950);https://nl.wikipedia.org/wiki/Richard_van_Helvoirt_Pel
http://commons.wikimedia.org/wiki/Special:FilePath/Prof.%20ir.%20J.%20F.%20Berghoef%2C%201948.jpg;Johannes Fake Berghoef;Dutch architect (1903–1994);https://nl.wikipedia.org/wiki/J.F._Berghoef
http://commons.wikimedia.org/wiki/Special:FilePath/Rie%20Beisenherz.jpg;Rie Beisenherz;Dutch swimmer (1901–1992);https://nl.wikipedia.org/wiki/Rie_Beisenherz
http://commons.wikimedia.org/wiki/Special:FilePath/Synn%C3%B8ve%20Lie.jpg;Synnøve Lie;Norwegian speed skater (1908–1980);https://nl.wikipedia.org/wiki/Synn%C3%B8ve_Lie
http://commons.wikimedia.org/wiki/Special:FilePath/Prof.%20dr.%20N.%20G.%20de%20Bruyn%2C%201947.jpg;Nicolaas Govert de Bruijn;Dutch mathematician (1918–2012);https://nl.wikipedia.org/wiki/Nicolaas_Govert_de_Bruijn
http://commons.wikimedia.org/wiki/Special:FilePath/Prof.%20J.%20M.%20Tienstra%2C%201947.jpg;Jacob Menno Tienstra;Dutch geodesist;https://nl.wikipedia.org/wiki/Jacob_Menno_Tienstra
http://commons.wikimedia.org/wiki/Special:FilePath/Rietje%20van%20Veen.jpg;Rie van Veen;Dutch swimmer;https://nl.wikipedia.org/wiki/Rie_van_Veen
http://commons.wikimedia.org/wiki/Special:FilePath/Truus%20Klapwijk.%20Honderd%20wedstrijden%2C%201925.jpg;Truus Klapwijk;Dutch swimmer (1904–1991);https://nl.wikipedia.org/wiki/Truus_Klapwijk
http://commons.wikimedia.org/wiki/Special:FilePath/Titia%20and%20Johannes%20in%20Japan%20-%20KONB11-5252-BIS1.jpg;Titia Bergsma;the first European woman to stay in Japan hermetically sealed off for Europeans, married to Jan Cock Blomhoff;https://nl.wikipedia.org/wiki/Titia_Bergsma
http://commons.wikimedia.org/wiki/Special:FilePath/Titia%20and%20Johannes%20in%20Japan%20-%20KONB11-5252-BIS1.jpg;Petronella Muns;nanny and nurse of Titia Bergsma in Deshima, Japan, one of the first western women to enter Japan.;https://nl.wikipedia.org/wiki/Petronella_Muns
http://commons.wikimedia.org/wiki/Special:FilePath/Portret%20van%20Prof.%20dr.%20C%20A.%20van%20Peursen%2C%201953.jpg;Kees van Peursen;Dutch philosopher and theologian (1920–1996);https://nl.wikipedia.org/wiki/Kees_van_Peursen
http://commons.wikimedia.org/wiki/Special:FilePath/SOAOTO%20-%20Folio%20078R.jpg;Joost de Lalaing;Dutch stadtholder;https://nl.wikipedia.org/wiki/Joost_van_Lalaing
http://commons.wikimedia.org/wiki/Special:FilePath/Tilly%20Koenen%20-%20Onze%20Musici%20%281923%29.jpg;Tilly Koenen;Dutch musician (1873-1941);https://nl.wikipedia.org/wiki/Tilly_Koenen
http://commons.wikimedia.org/wiki/Special:FilePath/SOAOTO%20-%20Folio%20075R.jpg;Philip I of Croÿ-Chimay;Belgian noble (1436-1482);https://nl.wikipedia.org/wiki/Filips_I_van_Cro%C3%BF_(graaf_van_Chimay)
http://commons.wikimedia.org/wiki/Special:FilePath/Prof.%20Nicolaas%20Christiaan%20Kist%2C%201918.jpg;Nicolaas Christiaan Kist;Dutch university professor;https://nl.wikipedia.org/wiki/Nicolaas_Christiaan_Kist_(1867-1941)
http://commons.wikimedia.org/wiki/Special:FilePath/Studies%20van%20de%20schilder%20Jan%20Jordens%20in%20de%20Quintus-kassen%20van%20de%20Hortus%20Robertus%2C%201935.jpg;Jan Gerrit Jordens;Dutch painter (1883-1962);https://nl.wikipedia.org/wiki/Jan_Gerrit_Jordens
http://commons.wikimedia.org/wiki/Special:FilePath/SOAOTO%20-%20Folio%20081R.jpg;Wolfert VI van Borselen;Dutch stadtholder;https://nl.wikipedia.org/wiki/Wolfert_VI_van_Borselen
http://commons.wikimedia.org/wiki/Special:FilePath/Prof%20Dr%20H.N.%20ter%20Veen%2C%20hoogleraar%20sociale%20aardrijkskunde%20en%20landbeschrijving%20te%20A%27dam%2C%201941.jpg;Henri Nicolaas ter Veen;Dutch professor and geographer (1883 - 1949);https://nl.wikipedia.org/wiki/Henri_Nicolaas_ter_Veen
http://commons.wikimedia.org/wiki/Special:FilePath/Tummers%2C%20de%20populaire%20humorist%2C%20te%20midden%20van%20Willy%20den%20Ouden%2C%20Puck%20Oversloot%20en%20Truus%20Klapwijk%2C%20in%20het%20Sportfondsenbad%2C%201933.jpg;Willy den Ouden;Dutch swimmer (1918–1997);https://nl.wikipedia.org/wiki/Willy_den_Ouden
http://commons.wikimedia.org/wiki/Special:FilePath/Tummers%2C%20de%20populaire%20humorist%2C%20te%20midden%20van%20Willy%20den%20Ouden%2C%20Puck%20Oversloot%20en%20Truus%20Klapwijk%2C%20in%20het%20Sportfondsenbad%2C%201933.jpg;Truus Klapwijk;Dutch swimmer (1904–1991);https://nl.wikipedia.org/wiki/Truus_Klapwijk
http://commons.wikimedia.org/wiki/Special:FilePath/Tummers%2C%20de%20populaire%20humorist%2C%20te%20midden%20van%20Willy%20den%20Ouden%2C%20Puck%20Oversloot%20en%20Truus%20Klapwijk%2C%20in%20het%20Sportfondsenbad%2C%201933.jpg;Puck Oversloot;swimmer (1914–2009);https://nl.wikipedia.org/wiki/Puck_Oversloot
http://commons.wikimedia.org/wiki/Special:FilePath/Theo%20de%20Meester.jpg;Theo de Meester;Dutch politician (1851-1919);https://nl.wikipedia.org/wiki/Theo_de_Meester
http://commons.wikimedia.org/wiki/Special:FilePath/Steven%20van%20Groningen%20-%20Onze%20Musici%20%281923%29.jpg;Steven van Groningen;Dutch composer (1851-1926);https://nl.wikipedia.org/wiki/Steven_van_Groningen_(musicus)
http://commons.wikimedia.org/wiki/Special:FilePath/Prof.%20Jhr.%20dr.%20G.%20J.%20Elias%2C%201937.jpg;Gerhard Joan Elias;Dutch physicist (1879–1951);https://nl.wikipedia.org/wiki/Gerhard_Joan_Elias
http://commons.wikimedia.org/wiki/Special:FilePath/Tilia%20Hill%20-%20Onze%20Musici%20%281923%29.jpg;Tilia Hill;Dutch singer (1872-1939);https://nl.wikipedia.org/wiki/Tilia_Hill
http://commons.wikimedia.org/wiki/Special:FilePath/Prof.%20Ir.%20J.%20T.%20Thijsse%2C%201939.jpg;Johannes Theodoor Thijsse;Dutch engineer (1893-1984);https://nl.wikipedia.org/wiki/Jo_Thijsse
http://commons.wikimedia.org/wiki/Special:FilePath/Prof.%20Van%20der%20Pot%20aan%20zijn%20lectuur%2C%201935.jpg;Combertus Willem van der Pot;Dutch lawyer and university professor (1880-1960);https://nl.wikipedia.org/wiki/Combertus_Willem_van_der_Pot
http://commons.wikimedia.org/wiki/Special:FilePath/Portret%20van%20Josephine%20Baerveldt-Haver%20met%20pen%20en%20papier%2C%201913.jpg;Josephine Baerveldt-Haver;Dutch feminist, editor;https://nl.wikipedia.org/wiki/Josephine_Baerveldt-Haver
http://commons.wikimedia.org/wiki/Special:FilePath/Prof.%20dr.%20J.%20H.%20de%20Boer%2C%201947.jpg;Jan Hendrik de Boer;Dutch scientist (1899–1971);https://nl.wikipedia.org/wiki/Jan_Hendrik_de_Boer
http://commons.wikimedia.org/wiki/Special:FilePath/Professor%20dr.%20M.%20de%20Haas%2C%20hoogleraar%20in%20de%20theoretische%20en%20toegepaste%20natuurkunde%20aan%20de%20Technische%20Hogeschool%20te%20Delft%2C%201932.jpg;Marc de Haas;Dutch physicist;https://nl.wikipedia.org/wiki/Marc_de_Haas
http://commons.wikimedia.org/wiki/Special:FilePath/Ulbo%20J.%20Mijs%20-%20Mayors%20of%20South%20Holland%201923%20%28cropped%29.jpg;Ulbo Jetze Mijs;Dutch politician (1863-1944);https://nl.wikipedia.org/wiki/Ulbo_Jetze_Mijs
http://commons.wikimedia.org/wiki/Special:FilePath/Timotheus%20Josephus%20Verschuur.jpg;Timotheus Josephus Verschuur;Dutch politician;https://nl.wikipedia.org/wiki/Timotheus_Josephus_Verschuur
http://commons.wikimedia.org/wiki/Special:FilePath/Prof.%20dr.%20J.%20Coops%2C%201930.jpg;Jan Coops;Dutch chemist (1894-1969);https://nl.wikipedia.org/wiki/Jan_Coops
http://commons.wikimedia.org/wiki/Special:FilePath/Truus%20Klapwijk%2C%201947.jpg;Truus Klapwijk;Dutch swimmer (1904–1991);https://nl.wikipedia.org/wiki/Truus_Klapwijk
http://commons.wikimedia.org/wiki/Special:FilePath/Portret%20van%20Karel%20Bontamps%20%281793-1854%29.jpg;Carolus Hubertus Leonardus Bontamps;politician (1793–1854);https://nl.wikipedia.org/wiki/Carolus_Hubertus_Leonardus_Bontamps
http://commons.wikimedia.org/wiki/Special:FilePath/Truus%20Klapwijk%20die%20op%20het%20internationaal%20zwemfeest%20te%20Monte%20Carlo%20den%20eersten%20prijs%20in%20het%20nummer%20schoon%20springen%20behaald%2C%201922.jpg;Truus Klapwijk;Dutch swimmer (1904–1991);https://nl.wikipedia.org/wiki/Truus_Klapwijk
http://commons.wikimedia.org/wiki/Special:FilePath/Prof.%20dr.%20W.%20G.%20Burgers%2C%201941.jpg;Willy Burgers;Dutch physicist (1897–1988);https://nl.wikipedia.org/wiki/Willy_Burgers
http://commons.wikimedia.org/wiki/Special:FilePath/Prof.%20dr.%20W.%20J.%20D.%20van%20Dijck%2C%201937.jpg;Willem Johannes Dominicus van Dijck;Dutch university teacher (1899-1969);https://nl.wikipedia.org/wiki/Willem_Johannes_Dominicus_van_Dijck_(1899-1969)
http://commons.wikimedia.org/wiki/Special:FilePath/Portret%20van%20Jacob%20Clay%2C%201929.jpg;Jacob Clay;Dutch philosopher and university professor (1882–1955);https://nl.wikipedia.org/wiki/Jacob_Clay
http://commons.wikimedia.org/wiki/Special:FilePath/Portret%20van%20Max%20Nauta%2C%201930.jpg;Max Nauta;Dutch painter (1896-1957);https://nl.wikipedia.org/wiki/Max_Nauta
